"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"11"	"sienna3"	TRUE	0.00338	1442	168	33	0.196	0.023	"GO:0046907"	"BP"	3	"intracellular transport"	2	"ENSG00000004766,ENSG00000006715,ENSG00000008294,ENSG00000011454,ENSG00000061987,ENSG00000068885,ENSG00000069248,ENSG00000070718,ENSG00000071189,ENSG00000078674,ENSG00000089177,ENSG00000100478,ENSG00000108239,ENSG00000111731,ENSG00000124486,ENSG00000131558,ENSG00000132182,ENSG00000133706,ENSG00000135362,ENSG00000135829,ENSG00000136631,ENSG00000136827,ENSG00000136874,ENSG00000138768,ENSG00000141367,ENSG00000150672,ENSG00000153339,ENSG00000153989,ENSG00000159082,ENSG00000165525,ENSG00000174437,ENSG00000176658,ENSG00000198932"	3.92618257313009
"12"	"sienna3"	TRUE	0.0421	921	168	23	0.137	0.025	"GO:0015630"	"CC"	7	"microtubule cytoskeleton"	1	"ENSG00000008294,ENSG00000011454,ENSG00000068885,ENSG00000078674,ENSG00000089177,ENSG00000100503,ENSG00000102271,ENSG00000105810,ENSG00000106477,ENSG00000107890,ENSG00000111731,ENSG00000135829,ENSG00000137822,ENSG00000141367,ENSG00000142875,ENSG00000150753,ENSG00000151849,ENSG00000156050,ENSG00000159082,ENSG00000163539,ENSG00000164109,ENSG00000166477,ENSG00000166974"	3.6283293158249
"13"	"sienna3"	TRUE	0.0183	12325	168	141	0.839	0.011	"GO:0005622"	"CC"	1	"intracellular"	1	"ENSG00000001629,ENSG00000004766,ENSG00000005810,ENSG00000006715,ENSG00000008294,ENSG00000011260,ENSG00000011426,ENSG00000011454,ENSG00000023318,ENSG00000023516,ENSG00000025293,ENSG00000048828,ENSG00000049883,ENSG00000054793,ENSG00000061794,ENSG00000066427,ENSG00000068885,ENSG00000069248,ENSG00000070061,ENSG00000070718,ENSG00000071189,ENSG00000072415,ENSG00000072756,ENSG00000075151,ENSG00000075651,ENSG00000076242,ENSG00000078674,ENSG00000079785,ENSG00000081307,ENSG00000083720,ENSG00000089053,ENSG00000089177,ENSG00000091157,ENSG00000095002,ENSG00000096401,ENSG00000100478,ENSG00000100485,ENSG00000100503,ENSG00000102271,ENSG00000102893,ENSG00000103342,ENSG00000103381,ENSG00000105810,ENSG00000106477,ENSG00000107798,ENSG00000107890,ENSG00000108239,ENSG00000108384,ENSG00000108406,ENSG00000109572,ENSG00000111731,ENSG00000111790,ENSG00000112249,ENSG00000112685,ENSG00000113360,ENSG00000113441,ENSG00000113595,ENSG00000114742,ENSG00000117475,ENSG00000117528,ENSG00000118217,ENSG00000118961,ENSG00000120802,ENSG00000124486,ENSG00000125445,ENSG00000128872,ENSG00000131018,ENSG00000131558,ENSG00000132182,ENSG00000132300,ENSG00000133104,ENSG00000133706,ENSG00000135336,ENSG00000135362,ENSG00000135537,ENSG00000135829,ENSG00000136237,ENSG00000136628,ENSG00000136631,ENSG00000136643,ENSG00000136827,ENSG00000136874,ENSG00000137822,ENSG00000138399,ENSG00000138592,ENSG00000138768,ENSG00000139726,ENSG00000140386,ENSG00000141367,ENSG00000141627,ENSG00000142875,ENSG00000144744,ENSG00000147601,ENSG00000150093,ENSG00000150672,ENSG00000150753,ENSG00000150764,ENSG00000151779,ENSG00000151849,ENSG00000153339,ENSG00000153561,ENSG00000153989,ENSG00000155100,ENSG00000155827,ENSG00000156050,ENSG00000156136,ENSG00000157827,ENSG00000159063,ENSG00000159082,ENSG00000163539,ENSG00000163798,ENSG00000164109,ENSG00000164347,ENSG00000164975,ENSG00000165487,ENSG00000166477,ENSG00000166974,ENSG00000167196,ENSG00000168827,ENSG00000169288,ENSG00000169891,ENSG00000172795,ENSG00000174437,ENSG00000175305,ENSG00000176658,ENSG00000176903,ENSG00000180957,ENSG00000182134,ENSG00000182670,ENSG00000185666,ENSG00000186687,ENSG00000187097,ENSG00000197563,ENSG00000198513,ENSG00000198677,ENSG00000198932,ENSG00000198954,ENSG00000203880,ENSG00000213995,ENSG00000214413,ENSG00000253797"	0.535768712823952
"14"	"sienna3"	TRUE	0.00938	12227	168	141	0.839	0.012	"GO:0044424"	"CC"	1	"intracellular part"	2	"ENSG00000001629,ENSG00000004766,ENSG00000005810,ENSG00000006715,ENSG00000008294,ENSG00000011260,ENSG00000011426,ENSG00000011454,ENSG00000023318,ENSG00000023516,ENSG00000025293,ENSG00000048828,ENSG00000049883,ENSG00000054793,ENSG00000061794,ENSG00000066427,ENSG00000068885,ENSG00000069248,ENSG00000070061,ENSG00000070718,ENSG00000071189,ENSG00000072415,ENSG00000072756,ENSG00000075151,ENSG00000075651,ENSG00000076242,ENSG00000078674,ENSG00000079785,ENSG00000081307,ENSG00000083720,ENSG00000089053,ENSG00000089177,ENSG00000091157,ENSG00000095002,ENSG00000096401,ENSG00000100478,ENSG00000100485,ENSG00000100503,ENSG00000102271,ENSG00000102893,ENSG00000103342,ENSG00000103381,ENSG00000105810,ENSG00000106477,ENSG00000107798,ENSG00000107890,ENSG00000108239,ENSG00000108384,ENSG00000108406,ENSG00000109572,ENSG00000111731,ENSG00000111790,ENSG00000112249,ENSG00000112685,ENSG00000113360,ENSG00000113441,ENSG00000113595,ENSG00000114742,ENSG00000117475,ENSG00000117528,ENSG00000118217,ENSG00000118961,ENSG00000120802,ENSG00000124486,ENSG00000125445,ENSG00000128872,ENSG00000131018,ENSG00000131558,ENSG00000132182,ENSG00000132300,ENSG00000133104,ENSG00000133706,ENSG00000135336,ENSG00000135362,ENSG00000135537,ENSG00000135829,ENSG00000136237,ENSG00000136628,ENSG00000136631,ENSG00000136643,ENSG00000136827,ENSG00000136874,ENSG00000137822,ENSG00000138399,ENSG00000138592,ENSG00000138768,ENSG00000139726,ENSG00000140386,ENSG00000141367,ENSG00000141627,ENSG00000142875,ENSG00000144744,ENSG00000147601,ENSG00000150093,ENSG00000150672,ENSG00000150753,ENSG00000150764,ENSG00000151779,ENSG00000151849,ENSG00000153339,ENSG00000153561,ENSG00000153989,ENSG00000155100,ENSG00000155827,ENSG00000156050,ENSG00000156136,ENSG00000157827,ENSG00000159063,ENSG00000159082,ENSG00000163539,ENSG00000163798,ENSG00000164109,ENSG00000164347,ENSG00000164975,ENSG00000165487,ENSG00000166477,ENSG00000166974,ENSG00000167196,ENSG00000168827,ENSG00000169288,ENSG00000169891,ENSG00000172795,ENSG00000174437,ENSG00000175305,ENSG00000176658,ENSG00000176903,ENSG00000180957,ENSG00000182134,ENSG00000182670,ENSG00000185666,ENSG00000186687,ENSG00000187097,ENSG00000197563,ENSG00000198513,ENSG00000198677,ENSG00000198932,ENSG00000198954,ENSG00000203880,ENSG00000213995,ENSG00000214413,ENSG00000253797"	0.550802445394251
"15"	"sienna3"	TRUE	0.00136	9648	168	122	0.726	0.013	"GO:0005737"	"CC"	1	"cytoplasm"	3	"ENSG00000001629,ENSG00000004766,ENSG00000006715,ENSG00000008294,ENSG00000011426,ENSG00000011454,ENSG00000023318,ENSG00000023516,ENSG00000025293,ENSG00000048828,ENSG00000049883,ENSG00000054793,ENSG00000061794,ENSG00000066427,ENSG00000069248,ENSG00000070061,ENSG00000070718,ENSG00000071189,ENSG00000072415,ENSG00000072756,ENSG00000075151,ENSG00000075651,ENSG00000078674,ENSG00000079785,ENSG00000081307,ENSG00000083720,ENSG00000089053,ENSG00000089177,ENSG00000091157,ENSG00000096401,ENSG00000100478,ENSG00000100485,ENSG00000100503,ENSG00000102271,ENSG00000102893,ENSG00000103342,ENSG00000103381,ENSG00000105810,ENSG00000106477,ENSG00000107798,ENSG00000108239,ENSG00000108384,ENSG00000108406,ENSG00000109572,ENSG00000111731,ENSG00000111790,ENSG00000112249,ENSG00000112685,ENSG00000113441,ENSG00000113595,ENSG00000117475,ENSG00000117528,ENSG00000118217,ENSG00000124486,ENSG00000125445,ENSG00000128872,ENSG00000131018,ENSG00000131558,ENSG00000132300,ENSG00000133104,ENSG00000133706,ENSG00000135537,ENSG00000135829,ENSG00000136628,ENSG00000136631,ENSG00000136643,ENSG00000136827,ENSG00000136874,ENSG00000137822,ENSG00000138399,ENSG00000138592,ENSG00000138768,ENSG00000139726,ENSG00000140386,ENSG00000141367,ENSG00000141627,ENSG00000142875,ENSG00000144744,ENSG00000150093,ENSG00000150672,ENSG00000150753,ENSG00000150764,ENSG00000151779,ENSG00000151849,ENSG00000153339,ENSG00000153561,ENSG00000153989,ENSG00000155100,ENSG00000156050,ENSG00000156136,ENSG00000157827,ENSG00000159063,ENSG00000159082,ENSG00000163539,ENSG00000164109,ENSG00000164347,ENSG00000165487,ENSG00000166974,ENSG00000167196,ENSG00000168827,ENSG00000169288,ENSG00000169891,ENSG00000172795,ENSG00000174437,ENSG00000175305,ENSG00000176658,ENSG00000176903,ENSG00000180957,ENSG00000182134,ENSG00000182670,ENSG00000185666,ENSG00000186687,ENSG00000187097,ENSG00000197563,ENSG00000198513,ENSG00000198677,ENSG00000198932,ENSG00000198954,ENSG00000203880,ENSG00000213995,ENSG00000214413,ENSG00000253797"	1.14744902579554
"16"	"sienna3"	TRUE	0.00194	8577	168	112	0.667	0.013	"GO:0044444"	"CC"	1	"cytoplasmic part"	4	"ENSG00000004766,ENSG00000006715,ENSG00000008294,ENSG00000011426,ENSG00000011454,ENSG00000023318,ENSG00000023516,ENSG00000025293,ENSG00000048828,ENSG00000049883,ENSG00000054793,ENSG00000061794,ENSG00000066427,ENSG00000069248,ENSG00000070061,ENSG00000070718,ENSG00000071189,ENSG00000072756,ENSG00000075151,ENSG00000075651,ENSG00000078674,ENSG00000079785,ENSG00000081307,ENSG00000083720,ENSG00000089053,ENSG00000089177,ENSG00000100478,ENSG00000100485,ENSG00000100503,ENSG00000102893,ENSG00000103342,ENSG00000103381,ENSG00000105810,ENSG00000106477,ENSG00000107798,ENSG00000108239,ENSG00000108384,ENSG00000109572,ENSG00000111731,ENSG00000111790,ENSG00000112249,ENSG00000112685,ENSG00000113441,ENSG00000113595,ENSG00000117475,ENSG00000117528,ENSG00000118217,ENSG00000124486,ENSG00000125445,ENSG00000128872,ENSG00000131018,ENSG00000131558,ENSG00000132300,ENSG00000133104,ENSG00000133706,ENSG00000135537,ENSG00000135829,ENSG00000136628,ENSG00000136631,ENSG00000136643,ENSG00000136827,ENSG00000136874,ENSG00000137822,ENSG00000138399,ENSG00000138592,ENSG00000138768,ENSG00000139726,ENSG00000140386,ENSG00000141367,ENSG00000141627,ENSG00000142875,ENSG00000144744,ENSG00000150093,ENSG00000150672,ENSG00000150753,ENSG00000150764,ENSG00000151779,ENSG00000151849,ENSG00000153339,ENSG00000153989,ENSG00000155100,ENSG00000156050,ENSG00000156136,ENSG00000157827,ENSG00000159063,ENSG00000159082,ENSG00000163539,ENSG00000164109,ENSG00000164347,ENSG00000165487,ENSG00000167196,ENSG00000168827,ENSG00000169288,ENSG00000169891,ENSG00000172795,ENSG00000174437,ENSG00000175305,ENSG00000176658,ENSG00000180957,ENSG00000182134,ENSG00000182670,ENSG00000185666,ENSG00000186687,ENSG00000187097,ENSG00000197563,ENSG00000198513,ENSG00000198677,ENSG00000198932,ENSG00000198954,ENSG00000213995,ENSG00000214413,ENSG00000253797"	1.41169016510702
"17"	"sienna3"	TRUE	0.0138	3203	168	54	0.321	0.017	"GO:0043228"	"CC"	4	"non-membrane-bounded organelle"	1	"ENSG00000008294,ENSG00000011260,ENSG00000011426,ENSG00000011454,ENSG00000023516,ENSG00000061794,ENSG00000066427,ENSG00000068885,ENSG00000069248,ENSG00000070061,ENSG00000076242,ENSG00000078674,ENSG00000079785,ENSG00000089177,ENSG00000095002,ENSG00000096401,ENSG00000100503,ENSG00000102271,ENSG00000105810,ENSG00000106477,ENSG00000107798,ENSG00000107890,ENSG00000108384,ENSG00000111731,ENSG00000118961,ENSG00000120802,ENSG00000125445,ENSG00000128872,ENSG00000131018,ENSG00000135336,ENSG00000135829,ENSG00000137822,ENSG00000138768,ENSG00000139726,ENSG00000141367,ENSG00000142875,ENSG00000147601,ENSG00000150753,ENSG00000151849,ENSG00000155827,ENSG00000156050,ENSG00000159082,ENSG00000163539,ENSG00000164109,ENSG00000164975,ENSG00000166477,ENSG00000166974,ENSG00000169288,ENSG00000172795,ENSG00000176903,ENSG00000182134,ENSG00000182670,ENSG00000198677,ENSG00000253797"	2.39047139831456
"18"	"sienna3"	TRUE	0.0138	3203	168	54	0.321	0.017	"GO:0043232"	"CC"	4	"intracellular non-membrane-bounded organelle"	1	"ENSG00000008294,ENSG00000011260,ENSG00000011426,ENSG00000011454,ENSG00000023516,ENSG00000061794,ENSG00000066427,ENSG00000068885,ENSG00000069248,ENSG00000070061,ENSG00000076242,ENSG00000078674,ENSG00000079785,ENSG00000089177,ENSG00000095002,ENSG00000096401,ENSG00000100503,ENSG00000102271,ENSG00000105810,ENSG00000106477,ENSG00000107798,ENSG00000107890,ENSG00000108384,ENSG00000111731,ENSG00000118961,ENSG00000120802,ENSG00000125445,ENSG00000128872,ENSG00000131018,ENSG00000135336,ENSG00000135829,ENSG00000137822,ENSG00000138768,ENSG00000139726,ENSG00000141367,ENSG00000142875,ENSG00000147601,ENSG00000150753,ENSG00000151849,ENSG00000155827,ENSG00000156050,ENSG00000159082,ENSG00000163539,ENSG00000164109,ENSG00000164975,ENSG00000166477,ENSG00000166974,ENSG00000169288,ENSG00000172795,ENSG00000176903,ENSG00000182134,ENSG00000182670,ENSG00000198677,ENSG00000253797"	2.39047139831456
"19"	"sienna3"	TRUE	0.012	12522	168	143	0.851	0.011	"GO:0005488"	"MF"	6	"binding"	1	"ENSG00000001629,ENSG00000004766,ENSG00000005810,ENSG00000006715,ENSG00000008294,ENSG00000011260,ENSG00000011426,ENSG00000011454,ENSG00000023318,ENSG00000023516,ENSG00000025293,ENSG00000035115,ENSG00000048828,ENSG00000049883,ENSG00000061794,ENSG00000061987,ENSG00000066427,ENSG00000068885,ENSG00000069248,ENSG00000070061,ENSG00000071189,ENSG00000072415,ENSG00000072756,ENSG00000075151,ENSG00000075651,ENSG00000076242,ENSG00000078674,ENSG00000079785,ENSG00000081307,ENSG00000083720,ENSG00000088854,ENSG00000089053,ENSG00000089177,ENSG00000091157,ENSG00000095002,ENSG00000096401,ENSG00000100485,ENSG00000100503,ENSG00000102893,ENSG00000103342,ENSG00000105810,ENSG00000106477,ENSG00000107736,ENSG00000107890,ENSG00000108239,ENSG00000108384,ENSG00000108406,ENSG00000109572,ENSG00000111731,ENSG00000111790,ENSG00000112249,ENSG00000112685,ENSG00000113360,ENSG00000113441,ENSG00000113595,ENSG00000114742,ENSG00000115762,ENSG00000117475,ENSG00000117528,ENSG00000118217,ENSG00000119328,ENSG00000119686,ENSG00000120802,ENSG00000121486,ENSG00000124486,ENSG00000125445,ENSG00000128872,ENSG00000129028,ENSG00000131018,ENSG00000131558,ENSG00000132300,ENSG00000133104,ENSG00000133706,ENSG00000135336,ENSG00000135362,ENSG00000135537,ENSG00000135829,ENSG00000136237,ENSG00000136628,ENSG00000136631,ENSG00000136643,ENSG00000136827,ENSG00000136874,ENSG00000137822,ENSG00000138399,ENSG00000138592,ENSG00000138768,ENSG00000139726,ENSG00000141367,ENSG00000141627,ENSG00000142875,ENSG00000144744,ENSG00000146433,ENSG00000147601,ENSG00000150093,ENSG00000150672,ENSG00000150753,ENSG00000150764,ENSG00000151779,ENSG00000151849,ENSG00000153339,ENSG00000153561,ENSG00000153896,ENSG00000153989,ENSG00000155827,ENSG00000156050,ENSG00000156136,ENSG00000157827,ENSG00000159063,ENSG00000159082,ENSG00000163539,ENSG00000163798,ENSG00000164109,ENSG00000164347,ENSG00000164975,ENSG00000165487,ENSG00000166477,ENSG00000166974,ENSG00000167196,ENSG00000168827,ENSG00000169288,ENSG00000169891,ENSG00000172795,ENSG00000174437,ENSG00000175305,ENSG00000176658,ENSG00000176903,ENSG00000180957,ENSG00000182670,ENSG00000182985,ENSG00000184719,ENSG00000185666,ENSG00000186687,ENSG00000187097,ENSG00000197134,ENSG00000198513,ENSG00000198677,ENSG00000198862,ENSG00000198932,ENSG00000198954,ENSG00000213995,ENSG00000214413,ENSG00000253797"	0.446947654588742
"20"	"sienna3"	TRUE	0.00962	660	168	20	0.119	0.03	"GO:0016817"	"MF"	2	"hydrolase activity, acting on acid anhydrides"	1	"ENSG00000054793,ENSG00000076242,ENSG00000079785,ENSG00000089177,ENSG00000095002,ENSG00000103342,ENSG00000108384,ENSG00000108406,ENSG00000112249,ENSG00000113595,ENSG00000117528,ENSG00000135829,ENSG00000136827,ENSG00000164347,ENSG00000168827,ENSG00000172795,ENSG00000174437,ENSG00000176658,ENSG00000187097,ENSG00000198513"	3.88289623157333
"21"	"sienna3"	TRUE	0.00962	660	168	20	0.119	0.03	"GO:0016818"	"MF"	2	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	2	"ENSG00000054793,ENSG00000076242,ENSG00000079785,ENSG00000089177,ENSG00000095002,ENSG00000103342,ENSG00000108384,ENSG00000108406,ENSG00000112249,ENSG00000113595,ENSG00000117528,ENSG00000135829,ENSG00000136827,ENSG00000164347,ENSG00000168827,ENSG00000172795,ENSG00000174437,ENSG00000176658,ENSG00000187097,ENSG00000198513"	3.88458827935435
"22"	"sienna3"	TRUE	0.00919	658	168	20	0.119	0.03	"GO:0016462"	"MF"	2	"pyrophosphatase activity"	3	"ENSG00000054793,ENSG00000076242,ENSG00000079785,ENSG00000089177,ENSG00000095002,ENSG00000103342,ENSG00000108384,ENSG00000108406,ENSG00000112249,ENSG00000113595,ENSG00000117528,ENSG00000135829,ENSG00000136827,ENSG00000164347,ENSG00000168827,ENSG00000172795,ENSG00000174437,ENSG00000176658,ENSG00000187097,ENSG00000198513"	3.88628319501434
"23"	"sienna3"	TRUE	0.00352	628	113	20	0.177	0.032	"REAC:R-HSA-1640170"	"rea"	5	"Cell Cycle"	1	"ENSG00000025293,ENSG00000069248,ENSG00000076242,ENSG00000078674,ENSG00000089053,ENSG00000105810,ENSG00000106477,ENSG00000108384,ENSG00000117475,ENSG00000120802,ENSG00000131018,ENSG00000132182,ENSG00000135336,ENSG00000137822,ENSG00000138768,ENSG00000147601,ENSG00000151849,ENSG00000163539,ENSG00000164109,ENSG00000175305"	NA
"24"	"mediumpurple3"	TRUE	0.00935	756	124	18	0.145	0.024	"GO:0006812"	"BP"	20	"cation transport"	1	"ENSG00000006283,ENSG00000070808,ENSG00000089558,ENSG00000100991,ENSG00000108684,ENSG00000113262,ENSG00000120049,ENSG00000121905,ENSG00000122585,ENSG00000142408,ENSG00000151067,ENSG00000153956,ENSG00000157542,ENSG00000166257,ENSG00000174871,ENSG00000182132,ENSG00000185760,ENSG00000196557"	4.15658264526213
"25"	"mediumpurple3"	TRUE	0.00911	606	124	16	0.129	0.026	"GO:0030001"	"BP"	20	"metal ion transport"	2	"ENSG00000006283,ENSG00000070808,ENSG00000089558,ENSG00000100991,ENSG00000113262,ENSG00000120049,ENSG00000121905,ENSG00000122585,ENSG00000142408,ENSG00000151067,ENSG00000153956,ENSG00000157542,ENSG00000166257,ENSG00000182132,ENSG00000185760,ENSG00000196557"	4.46089777024881
"26"	"mediumpurple3"	TRUE	0.0345	8	124	3	0.024	0.375	"GO:0007217"	"BP"	4	"tachykinin receptor signaling pathway"	1	"ENSG00000006128,ENSG00000166863,ENSG00000169836"	9.74663635458999
"27"	"mediumpurple3"	TRUE	0.0137	143	124	8	0.065	0.056	"GO:0035637"	"BP"	25	"multicellular organismal signaling"	1	"ENSG00000006283,ENSG00000100346,ENSG00000142408,ENSG00000151067,ENSG00000153956,ENSG00000163273,ENSG00000166257,ENSG00000196557"	6.57380446822319
"28"	"mediumpurple3"	TRUE	0.0246	155	124	8	0.065	0.052	"GO:0030072"	"BP"	12	"peptide hormone secretion"	1	"ENSG00000011347,ENSG00000141433,ENSG00000151067,ENSG00000170011,ENSG00000170893,ENSG00000182759,ENSG00000198216,ENSG00000272636"	6.07033568268291
"29"	"mediumpurple3"	TRUE	0.00472	124	124	8	0.065	0.065	"GO:0030073"	"BP"	12	"insulin secretion"	1	"ENSG00000011347,ENSG00000141433,ENSG00000151067,ENSG00000170011,ENSG00000170893,ENSG00000182759,ENSG00000198216,ENSG00000272636"	6.2966488087584
"30"	"mediumpurple3"	TRUE	0.0481	339	124	11	0.089	0.032	"GO:0010817"	"BP"	1	"regulation of hormone levels"	1	"ENSG00000011347,ENSG00000129673,ENSG00000141433,ENSG00000151067,ENSG00000170011,ENSG00000170893,ENSG00000176387,ENSG00000182759,ENSG00000196557,ENSG00000198216,ENSG00000272636"	5.27642715403601
"31"	"mediumpurple3"	TRUE	0.000701	2069	124	35	0.282	0.017	"GO:0032879"	"BP"	2	"regulation of localization"	1	"ENSG00000006283,ENSG00000011347,ENSG00000070808,ENSG00000076356,ENSG00000092421,ENSG00000095203,ENSG00000100346,ENSG00000103056,ENSG00000112877,ENSG00000113262,ENSG00000117016,ENSG00000120049,ENSG00000120937,ENSG00000121905,ENSG00000129990,ENSG00000130787,ENSG00000134207,ENSG00000141433,ENSG00000142408,ENSG00000147041,ENSG00000151067,ENSG00000153956,ENSG00000157005,ENSG00000166257,ENSG00000169744,ENSG00000169836,ENSG00000170011,ENSG00000170893,ENSG00000174871,ENSG00000182132,ENSG00000196277,ENSG00000196557,ENSG00000198216,ENSG00000214946,ENSG00000272636"	3.48848995415331
